match_id,radiant_win6,0.5175624275377243
7,0.6637270330822088
10,0.3208023033453064
13,0.9250883093451227
16,0.2163677095808028
18,0.4312184983038511
19,0.5912755883800382
24,0.7093237922632734
33,0.28936442682975927
37,0.4207410041418836
41,0.305300345658245
42,0.4805158479855624
55,0.2140651917063791
60,0.7986410164204573
62,0.5724990302696935
63,0.3406969461132724
64,0.20287042811330078
71,0.6579816068049451
72,0.3535386946087051
83,0.3628302797804334
85,0.7165718861993271
89,0.9036299450745845
92,0.7297658242673869
100,0.9168118843113573
102,0.6724709694933271
108,0.6683331939342975
111,0.8096257250021469
126,0.0968599204736312
130,0.03253381871461142
140,0.8258674911038388
141,0.2565307300381476
152,0.8275286350912932
153,0.5711855247111923
159,0.5823209524649865
160,0.5607590748035272
163,0.4719872799745715
178,0.6337849286252255
179,0.2916185049374429
181,0.6514492751429036
196,0.10867985231798787
206,0.15616692355320025
209,0.6184088237790286
216,0.6655213871121056
228,0.11495006994261309
230,0.4256316243325075
242,0.615508134947928
245,0.185286187565528
261,0.45913028928810556
274,0.5588335731670176
282,0.6464876150412046
289,0.35961206922303074
296,0.171580224747661
297,0.590785430978232
302,0.3199153714762202
304,0.04225338181961864
313,0.8154926045199933
316,0.4224740985297542
317,0.5304278917508037
344,0.7389408513010862
348,0.8049079743552426
352,0.564551660661661
354,0.6096520540606919
361,0.4448770238317924
362,0.14538923237920987
363,0.8029857074137415
365,0.48722018476663087
375,0.2092038742785287
380,0.47346049002905416
384,0.5560019352651492
394,0.7424239995582718
399,0.6316921606943073
404,0.8513046454165275
406,0.6863399331657714
430,0.12188202469100115
432,0.563079429966471
443,0.43631318951742126
463,0.6495992615716792
467,0.5900522517064971
474,0.5316844422493413
488,0.3174263795034273
502,0.8158221834738293
503,0.16256921807717054
507,0.37502776704910856
508,0.16712047307349465
509,0.319581333951132
516,0.2986333335886192
528,0.36673010707754905
542,0.6926677862600918
547,0.3157159378983736
552,0.7091876225592237
555,0.5471590846661302
561,0.780744854547693
569,0.5584500647519907
575,0.9054574909876457
576,0.934439569041551
582,0.12404736542347185
585,0.725155951212407
586,0.3885767983716845
590,0.8296371961661195
592,0.22447549226032595
598,0.346281111045014
599,0.3478208416384741
600,0.7742851883356244
601,0.4322688946835979
603,0.22954194485913737
617,0.579954026513946
628,0.26294534311472684
634,0.11933019925394614
635,0.16713768905274656
639,0.3370355632758842
644,0.49676411383410635
646,0.7779192231447426
650,0.08201693129110423
659,0.8237438710519497
663,0.6968674644839458
668,0.5858330346544619
670,0.23441926401506324
678,0.5952864248442107
679,0.40172969908200284
686,0.5312175067172368
694,0.2268439241687603
696,0.8035670662699844
702,0.7431286404642109
709,0.6336795301660737
712,0.48323664990417814
723,0.13031525662138443
729,0.39075748654285875
733,0.8987225182604717
735,0.4657634455137378
737,0.41769641765557874
749,0.20332465489827906
752,0.4893793052242558
767,0.8805392264179795
771,0.11182355812699998
778,0.7128801584023009
780,0.8043307289829404
790,0.21726204211431757
797,0.5812720710917441
802,0.3289934506003162
805,0.6397622255280149
807,0.8739997221142011
808,0.5908392709630723
811,0.3736581787949313
815,0.24633612946607247
820,0.7907171830088059
838,0.17637135359144235
861,0.08560001480196526
886,0.16833494036438673
889,0.1473173122450509
904,0.6842835307129135
913,0.5968109767209346
928,0.576927463149373
931,0.6275020975504857
932,0.4540147556792545
945,0.8098659633342331
953,0.7188907684576719
955,0.37179017184012914
970,0.6256171562833709
972,0.41303811159042
978,0.6573236295513534
982,0.6938886404180842
983,0.6343556874154247
984,0.23662515247289695
987,0.620128317885818
1000,0.30682628037205706
1006,0.7778436675950704
1014,0.5341870141886574
1030,0.6781265615734114
1037,0.578733653019874
1044,0.27604511247988806
1046,0.8224059821963866
1048,0.299524006161924
1053,0.7934384366143419
1057,0.6019974297208711
1077,0.9098358910195439
1085,0.9455489151823709
1087,0.7850470653767508
1088,0.5578673343562816
1096,0.09907421367217943
1098,0.9313234976857981
1100,0.09686478604765343
1113,0.8336129172058626
1119,0.6682488334550954
1127,0.5965585921847755
1142,0.3349593188043833
1148,0.4360091812125703
1157,0.20386701883644198
1158,0.7182576976550492
1163,0.4800712586476416
1167,0.6464773909720026
1168,0.2959065050050097
1181,0.07503410382237756
1183,0.4191038020386191
1191,0.7186506765236973
1192,0.15849005810938915
1198,0.8153588406004303
1216,0.290909750224046
1218,0.3815228630282407
1221,0.8313110960048262
1222,0.27736067138278847
1225,0.182353684209102
1226,0.38317286657820326
1230,0.10515236074744191
1242,0.8170342632150871
1247,0.6195297166761486
1253,0.34106369266150266
1259,0.7914694436457269
1271,0.5992923973915267
1282,0.4825370223988659
1284,0.9657206187474096
1293,0.5893526683004701
1294,0.6644450716405301
1298,0.49467077278977867
1306,0.7987822273222009
1316,0.5813417107683959
1321,0.31351582925756644
1331,0.42962376262113783
1336,0.2128705455008302
1341,0.5205900872713136
1348,0.597376853312903
1356,0.9065454009347094
1384,0.358580068873489
1389,0.5028785988768112
1391,0.6177776820342563
1413,0.7300030234902228
1419,0.3037013564046789
1426,0.9079628781332896
1440,0.5193154377326735
1445,0.6457356615034272
1465,0.28956677178859674
1470,0.545948681334064
1472,0.4816537319507093
1484,0.5550111317335815
1485,0.08395775418463812
1486,0.84097659003939
1488,0.7146791727939823
1498,0.12106994148656626
1508,0.66873619734988
1518,0.8181613194031815
1526,0.2310882061235345
1527,0.6670596997383378
1528,0.2061663096981976
1540,0.6204580595708863
1546,0.3938628952373695
1551,0.8488318223744642
1564,0.4463832804867947
1565,0.9219940462238246
1568,0.9653544623473365
1572,0.38395108621434265
1573,0.06890674497354282
1581,0.6129424627612242
1585,0.8657557801913776
1588,0.16793620421080305
1595,0.16984258186076537
1596,0.22508263772085813
1603,0.37875541809590246
1615,0.6348842606473101
1621,0.4243400434073473
1623,0.46965781656012967
1630,0.628007774005171
